2020-09-28 12:48:54,732 WARNING  From /Users/richard/miniconda3/envs/vesper-0.4.8/lib/python3.6/site-packages/vesper/mpg_ranch/nfc_coarse_classifier_3_0/dataset_utils.py:25: The name tf.FixedLenFeature is deprecated. Please use tf.io.FixedLenFeature instead.

2020-09-28 12:48:55,559 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Calls.yaml".
2020-09-28 12:48:55,572 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Coarse.yaml".
2020-09-28 12:48:55,586 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Settings/._Resizing Clips, Labels Below.yaml".
2020-09-28 12:48:55,592 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Detection Schedule/._Ithaca 2019.yaml".
2020-09-28 12:48:55,596 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Station Name Aliases/._Station Name Aliases.yaml".
2020-09-28 12:48:55,596 INFO     Job started for command "import" with arguments:
2020-09-28 12:48:55,597 INFO         {
2020-09-28 12:48:55,597 INFO             "importer": {
2020-09-28 12:48:55,597 INFO                 "name": "Recording Importer",
2020-09-28 12:48:55,597 INFO                 "arguments": {
2020-09-28 12:48:55,597 INFO                     "paths": [
2020-09-28 12:48:55,598 INFO                         "/Volumes/Erebus/msgr-vesper-archive/Recordings"
2020-09-28 12:48:55,598 INFO                     ],
2020-09-28 12:48:55,598 INFO                     "recursive": false,
2020-09-28 12:48:55,598 INFO                     "recording_file_parser": {
2020-09-28 12:48:55,598 INFO                         "name": "MPG Ranch Recording File Parser",
2020-09-28 12:48:55,598 INFO                         "arguments": {
2020-09-28 12:48:55,598 INFO                             "station_name_aliases_preset": "Station Name Aliases"
2020-09-28 12:48:55,598 INFO                         }
2020-09-28 12:48:55,598 INFO                     }
2020-09-28 12:48:55,598 INFO                 }
2020-09-28 12:48:55,598 INFO             }
2020-09-28 12:48:55,598 INFO         }
2020-09-28 12:48:57,538 INFO     Found 3 new recordings and 136 old recordings at the specified paths.
2020-09-28 12:48:57,538 INFO     The new recordings will be imported.
2020-09-28 12:48:57,556 INFO     Imported recording MSGR / PC / start 2020-09-26 00:18:00+00:00 / duration 8.783 h with files:
2020-09-28 12:48:57,556 INFO         MSGR_2020-09-26_00.18.00_Z.wav
2020-09-28 12:48:57,556 INFO     Imported recording MSGR / PC / start 2020-09-27 00:18:00+00:00 / duration 8.783 h with files:
2020-09-28 12:48:57,556 INFO         MSGR_2020-09-27_00.18.00_Z.wav
2020-09-28 12:48:57,556 INFO     Imported recording MSGR / PC / start 2020-09-28 00:18:00+00:00 / duration 8.783 h with files:
2020-09-28 12:48:57,556 INFO         MSGR_2020-09-28_00.18.00_Z.wav
2020-09-28 12:48:57,563 INFO     Job completed.
