2020-05-12 08:06:29,692 WARNING  From /Users/richard/miniconda3/envs/vesper-0.4.8/lib/python3.6/site-packages/vesper/mpg_ranch/nfc_coarse_classifier_3_0/dataset_utils.py:25: The name tf.FixedLenFeature is deprecated. Please use tf.io.FixedLenFeature instead.

2020-05-12 08:06:30,079 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Calls.yaml".
2020-05-12 08:06:30,088 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Coarse.yaml".
2020-05-12 08:06:30,097 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Settings/._Resizing Clips, Labels Below.yaml".
2020-05-12 08:06:30,102 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Detection Schedule/._Ithaca 2019.yaml".
2020-05-12 08:06:30,104 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Station Name Aliases/._Station Name Aliases.yaml".
2020-05-12 08:06:30,104 INFO     Job started for command "import" with arguments:
2020-05-12 08:06:30,104 INFO         {
2020-05-12 08:06:30,105 INFO             "importer": {
2020-05-12 08:06:30,105 INFO                 "name": "Recording Importer",
2020-05-12 08:06:30,105 INFO                 "arguments": {
2020-05-12 08:06:30,105 INFO                     "paths": [
2020-05-12 08:06:30,105 INFO                         "/Volumes/Erebus/msgr-vesper-archive/Recordings"
2020-05-12 08:06:30,105 INFO                     ],
2020-05-12 08:06:30,105 INFO                     "recursive": false,
2020-05-12 08:06:30,105 INFO                     "recording_file_parser": {
2020-05-12 08:06:30,105 INFO                         "name": "MPG Ranch Recording File Parser",
2020-05-12 08:06:30,105 INFO                         "arguments": {
2020-05-12 08:06:30,105 INFO                             "station_name_aliases_preset": "Station Name Aliases"
2020-05-12 08:06:30,105 INFO                         }
2020-05-12 08:06:30,105 INFO                     }
2020-05-12 08:06:30,105 INFO                 }
2020-05-12 08:06:30,105 INFO             }
2020-05-12 08:06:30,105 INFO         }
2020-05-12 08:06:30,656 INFO     Found 21 new recordings and 43 old recordings at the specified paths.
2020-05-12 08:06:30,656 INFO     The new recordings will be imported.
2020-05-12 08:06:30,688 INFO     Imported recording MSGR / PC / start 2020-04-21 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,688 INFO         MSGR_2020-04-21_00.30.00_Z.wav
2020-05-12 08:06:30,688 INFO     Imported recording MSGR / PC / start 2020-04-22 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-04-22_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-04-23 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-04-23_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-04-24 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-04-24_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-04-25 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-04-25_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-04-26 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-04-26_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-04-28 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-04-28_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-04-29 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-04-29_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-04-30 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-04-30_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-05-01 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-05-01_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-05-02 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-05-02_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-05-03 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-05-03_00.30.00_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-05-04 01:22:16+00:00 / duration 8.129 h with files:
2020-05-12 08:06:30,689 INFO         MSGR_2020-05-04_01.22.16_Z.wav
2020-05-12 08:06:30,689 INFO     Imported recording MSGR / PC / start 2020-05-05 00:30:00+00:00 / duration 9.000 h with files:
2020-05-12 08:06:30,690 INFO         MSGR_2020-05-05_00.30.00_Z.wav
