2020-11-02 12:45:42,511 WARNING  From /Users/richard/miniconda3/envs/vesper-0.4.8/lib/python3.6/site-packages/vesper/mpg_ranch/nfc_coarse_classifier_3_0/dataset_utils.py:25: The name tf.FixedLenFeature is deprecated. Please use tf.io.FixedLenFeature instead.

2020-11-02 12:45:44,091 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Calls.yaml".
2020-11-02 12:45:44,105 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Coarse.yaml".
2020-11-02 12:45:44,120 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Settings/._Resizing Clips, Labels Below.yaml".
2020-11-02 12:45:44,129 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Detection Schedule/._Ithaca 2019.yaml".
2020-11-02 12:45:44,135 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Station Name Aliases/._Station Name Aliases.yaml".
2020-11-02 12:45:44,136 INFO     Job started for command "import" with arguments:
2020-11-02 12:45:44,136 INFO         {
2020-11-02 12:45:44,136 INFO             "importer": {
2020-11-02 12:45:44,136 INFO                 "name": "Recording Importer",
2020-11-02 12:45:44,136 INFO                 "arguments": {
2020-11-02 12:45:44,136 INFO                     "paths": [
2020-11-02 12:45:44,136 INFO                         "/Volumes/Erebus/msgr-vesper-archive/Recordings"
2020-11-02 12:45:44,136 INFO                     ],
2020-11-02 12:45:44,136 INFO                     "recursive": false,
2020-11-02 12:45:44,136 INFO                     "recording_file_parser": {
2020-11-02 12:45:44,136 INFO                         "name": "MPG Ranch Recording File Parser",
2020-11-02 12:45:44,136 INFO                         "arguments": {
2020-11-02 12:45:44,136 INFO                             "station_name_aliases_preset": "Station Name Aliases"
2020-11-02 12:45:44,136 INFO                         }
2020-11-02 12:45:44,137 INFO                     }
2020-11-02 12:45:44,137 INFO                 }
2020-11-02 12:45:44,137 INFO             }
2020-11-02 12:45:44,137 INFO         }
2020-11-02 12:45:47,291 INFO     Found 3 new recordings and 170 old recordings at the specified paths.
2020-11-02 12:45:47,292 INFO     The new recordings will be imported.
2020-11-02 12:45:47,313 INFO     Imported recording MSGR / PC / start 2020-10-30 23:19:00+00:00 / duration 10.483 h with files:
2020-11-02 12:45:47,313 INFO         MSGR_2020-10-30_23.19.00_Z.wav
2020-11-02 12:45:47,313 INFO     Imported recording MSGR / PC / start 2020-10-31 23:19:00+00:00 / duration 10.483 h with files:
2020-11-02 12:45:47,313 INFO         MSGR_2020-10-31_23.19.00_Z.wav
2020-11-02 12:45:47,313 INFO     Imported recording MSGR / PC / start 2020-11-01 23:19:00+00:00 / duration 10.483 h with files:
2020-11-02 12:45:47,313 INFO         MSGR_2020-11-01_23.19.00_Z.wav
2020-11-02 12:45:47,329 INFO     Job completed.
