2020-09-14 09:04:05,903 WARNING  From /Users/richard/miniconda3/envs/vesper-0.4.8/lib/python3.6/site-packages/vesper/mpg_ranch/nfc_coarse_classifier_3_0/dataset_utils.py:25: The name tf.FixedLenFeature is deprecated. Please use tf.io.FixedLenFeature instead.

2020-09-14 09:04:06,532 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Calls.yaml".
2020-09-14 09:04:06,548 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Coarse.yaml".
2020-09-14 09:04:06,558 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Settings/._Resizing Clips, Labels Below.yaml".
2020-09-14 09:04:06,563 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Detection Schedule/._Ithaca 2019.yaml".
2020-09-14 09:04:06,566 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Station Name Aliases/._Station Name Aliases.yaml".
2020-09-14 09:04:06,566 INFO     Job started for command "import" with arguments:
2020-09-14 09:04:06,566 INFO         {
2020-09-14 09:04:06,566 INFO             "importer": {
2020-09-14 09:04:06,566 INFO                 "name": "Recording Importer",
2020-09-14 09:04:06,566 INFO                 "arguments": {
2020-09-14 09:04:06,566 INFO                     "paths": [
2020-09-14 09:04:06,566 INFO                         "/Volumes/Erebus/msgr-vesper-archive/Recordings"
2020-09-14 09:04:06,566 INFO                     ],
2020-09-14 09:04:06,566 INFO                     "recursive": false,
2020-09-14 09:04:06,566 INFO                     "recording_file_parser": {
2020-09-14 09:04:06,568 INFO                         "name": "MPG Ranch Recording File Parser",
2020-09-14 09:04:06,568 INFO                         "arguments": {
2020-09-14 09:04:06,568 INFO                             "station_name_aliases_preset": "Station Name Aliases"
2020-09-14 09:04:06,568 INFO                         }
2020-09-14 09:04:06,568 INFO                     }
2020-09-14 09:04:06,568 INFO                 }
2020-09-14 09:04:06,568 INFO             }
2020-09-14 09:04:06,568 INFO         }
2020-09-14 09:04:07,699 INFO     Found 1 new recording and 125 old recordings at the specified paths.
2020-09-14 09:04:07,699 INFO     The new recordings will be imported.
2020-09-14 09:04:07,712 INFO     Imported recording MSGR / PC / start 2020-09-14 00:42:00+00:00 / duration 8.083 h with files:
2020-09-14 09:04:07,712 INFO         MSGR_2020-09-14_00.42.00_Z.wav
2020-09-14 09:04:07,722 INFO     Job completed.
