2020-09-14 20:23:27,567 WARNING  From /Users/richard/miniconda3/envs/vesper-0.4.8/lib/python3.6/site-packages/vesper/mpg_ranch/nfc_coarse_classifier_3_0/dataset_utils.py:25: The name tf.FixedLenFeature is deprecated. Please use tf.io.FixedLenFeature instead.

2020-09-14 20:23:28,169 INFO     Job started for command "export" with arguments:
2020-09-14 20:23:28,169 INFO         {
2020-09-14 20:23:28,169 INFO             "exporter": {
2020-09-14 20:23:28,169 INFO                 "name": "Clip Metadata CSV File Exporter",
2020-09-14 20:23:28,169 INFO                 "arguments": {
2020-09-14 20:23:28,169 INFO                     "output_file_path": "wiwa.csv"
2020-09-14 20:23:28,169 INFO                 }
2020-09-14 20:23:28,169 INFO             },
2020-09-14 20:23:28,169 INFO             "detectors": [
2020-09-14 20:23:28,169 INFO                 "Old Bird Tseep Detector Redux 1.1"
2020-09-14 20:23:28,170 INFO             ],
2020-09-14 20:23:28,170 INFO             "station_mics": [
2020-09-14 20:23:28,170 INFO                 "MSGR / 21c"
2020-09-14 20:23:28,170 INFO             ],
2020-09-14 20:23:28,170 INFO             "classification": "Call.WIWA",
2020-09-14 20:23:28,170 INFO             "start_date": "2020-08-13",
2020-09-14 20:23:28,170 INFO             "end_date": "2020-09-14"
2020-09-14 20:23:28,170 INFO         }
2020-09-14 20:23:28,200 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-13.
2020-09-14 20:23:28,202 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,210 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-14.
2020-09-14 20:23:28,212 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,219 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-15.
2020-09-14 20:23:28,221 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,229 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-16.
2020-09-14 20:23:28,230 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,249 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-17.
2020-09-14 20:23:28,252 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,261 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-18.
2020-09-14 20:23:28,263 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,274 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-19.
2020-09-14 20:23:28,277 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,284 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-20.
2020-09-14 20:23:28,286 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,292 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-21.
2020-09-14 20:23:28,293 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,301 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-22.
2020-09-14 20:23:28,303 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,310 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-23.
2020-09-14 20:23:28,312 INFO     Exported 0 of 0 visited clips.
