2020-05-27 08:32:35,592 WARNING  From /Users/richard/miniconda3/envs/vesper-0.4.8/lib/python3.6/site-packages/vesper/mpg_ranch/nfc_coarse_classifier_3_0/dataset_utils.py:25: The name tf.FixedLenFeature is deprecated. Please use tf.io.FixedLenFeature instead.

2020-05-27 08:32:35,971 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Calls.yaml".
2020-05-27 08:32:35,980 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Commands/._Coarse.yaml".
2020-05-27 08:32:35,988 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Clip Album Settings/._Resizing Clips, Labels Below.yaml".
2020-05-27 08:32:35,993 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Detection Schedule/._Ithaca 2019.yaml".
2020-05-27 08:32:35,995 ERROR    Preset manager could not read preset file "/Volumes/Erebus/msgr-vesper-archive/Presets/Station Name Aliases/._Station Name Aliases.yaml".
2020-05-27 08:32:35,996 INFO     Job started for command "import" with arguments:
2020-05-27 08:32:35,996 INFO         {
2020-05-27 08:32:35,996 INFO             "importer": {
2020-05-27 08:32:35,996 INFO                 "name": "Recording Importer",
2020-05-27 08:32:35,996 INFO                 "arguments": {
2020-05-27 08:32:35,996 INFO                     "paths": [
2020-05-27 08:32:35,996 INFO                         "/Volumes/Erebus/msgr-vesper-archive/Recordings"
2020-05-27 08:32:35,996 INFO                     ],
2020-05-27 08:32:35,996 INFO                     "recursive": false,
2020-05-27 08:32:35,996 INFO                     "recording_file_parser": {
2020-05-27 08:32:35,996 INFO                         "name": "MPG Ranch Recording File Parser",
2020-05-27 08:32:35,996 INFO                         "arguments": {
2020-05-27 08:32:35,996 INFO                             "station_name_aliases_preset": "Station Name Aliases"
2020-05-27 08:32:35,996 INFO                         }
2020-05-27 08:32:35,996 INFO                     }
2020-05-27 08:32:35,996 INFO                 }
2020-05-27 08:32:35,996 INFO             }
2020-05-27 08:32:35,996 INFO         }
2020-05-27 08:32:36,612 INFO     Found 1 new recording and 78 old recordings at the specified paths.
2020-05-27 08:32:36,612 INFO     The new recordings will be imported.
2020-05-27 08:32:36,622 INFO     Imported recording MSGR / PC / start 2020-05-27 03:00:00+00:00 / duration 1.832 h with files:
2020-05-27 08:32:36,622 INFO         MSGR_2020-05-27_03.00.00_Z.wav
2020-05-27 08:32:36,628 INFO     Job completed.
